55668,QID 9871,"According to Mark, what surname did Jesus give his disciple Simon?",,,Peter,Luke,John,Simon,1,Mark,3,16,Mark 3:16
55669,QID 9872,"According to Mark, what surname did Jesus give the brothers James and John?",,,Sons of thunder,Sons of passion,Sons of the Resurrection,Sons of the gospel,1,Mark,3,17,Mark 3:17
55670,QID 9873,"According to Mark, what does Boanerges, the surname Jesus gave his disciples James and John, mean?",,,Sons of Thunder,Sons of the Light,Sons of the Resurrection,Sons of the Father,2,Mark,3,17,Mark 3:17
55671,QID 9874,"According to Mark, who did Jesus tell: “How can Satan cast out Satan?”",,,Scribes,Sadducees,Herodians,Pharisees,1,Mark,3,23,Mark 3:23
55672,QID 9875,"In the Parable of the Sower, what happened to the seeds that fell by the way, according to Mark?",,,The birds devoured them,They sprang up quickly,They grew slowly,They bore much fruit,1,Mark,4,4,Mark 4:4
55673,QID 9876,"In the Parable of the Sower, what happened to the seeds that fell on stony ground, according to Mark?",,,They quickly sprang up and withered,"They grew slowly, but steadily",The birds devoured them,The bore much fruit,1,Mark,4,6,Mark 4:6
55674,QID 9877,"In the Parable of the Sower, what happened to the seeds that fell among thorns, according to Mark?",,,The thorns choked them,"They grew slowly, but steadily",The birds devoured them,The bore much fruit,1,Mark,4,7,Mark 4:7
55675,QID 9878,"In the Parable of the Sower, the seed that fell on good ground increased by how many fold, according to the book of Mark?",,,"30, 60 and 100","10, 20 and 50","20, 40 and 60","1, 2 and 10",3,Mark,4,8,Mark 4:8
55676,QID 9879,"In the Parable of the Sower, how did Jesus say seeds sown on stony ground are received, according to Mark?",,,With Gladness,With indifference,With callousness,With dissatisfaction,2,Mark,4,16,Mark 4:16
55677,QID 9880,Mark states the man who lived in the tombs could not be bound with what?,,,Chains,Rope,Cords,Power,2,Mark,5,3,Mark 5:3
55678,QID 9881,"According to Mark, who did King Herod think Jesus was?",,,John the Baptist,A prophet,A good man,A false prophet,2,Mark,6,16,Mark 6:16
55679,QID 9882,"According to Mark, who asked King Herod for John the Baptist’s head?",,,Herodias’ daughter,Judas,Cornelius,Herodias,1,Mark,6,24,Mark 6:24
55680,QID 9883,"According to Mark, what did the blind man see when Jesus first healed him?",,,Men as trees walking,Everything clearly,Everything,Men walking,2,Mark,8,24,Mark 8:24
55681,QID 9884,"According to Mark, who said Eloi, Eloi, lama sabachthani?",,,Jesus,The woman with the issue of blood,The man with the unclean spirit,Jarius,1,Mark,15,34,Mark 15:34
55682,QID 9885,"In Mark, which of these women visited Jesus’ tomb to anoint his body with sweet spices?",,,Mary Magdalene,Martha,Lois,Eunice,1,Mark,16,1,Mark 16:1
55683,QID 9886,"In Mark, which of these women visited Jesus’ tomb to anoint his body with sweet spices?",,,Mary the mother of James,Elisabeth,Deliah,Rahab,2,Mark,16,1,Mark 16:1
55684,QID 9887,"In Mark, which of these women visited Jesus’ tomb to anoint his body with sweet spices?",,,Salome,Eunice,Lois,Martha,3,Mark,16,1,Mark 16:1
55685,QID 9888,Which Gospel refers to Jesus as the “Son of God” in the first verse?,,,Mark,Matthew,Luke,John,3,Mark,1,1,Mark 1:1
55686,QID 9889,Which biblical writer describes his work as “The beginning of the gospel of Jesus Christ”?,,,Mark,Matthew,Luke,John,2,Mark,1,1,Mark 1:1
55687,QID 9890,"In which of these books is this verse found: “As it is written in the prophets, Behold, I send my messenger before thy face, which shall prepare thy way before thee”?",,,Mark,Matthew,Luke,John,3,Mark,1,2,Mark 1:2
55688,QID 9891,"In which of these books is this verse found: “The voice of one crying in the wilderness, Prepare ye the way of the Lord, make his paths straight”?",,,Mark,John,Acts,Ezekiel,3,Mark,1,3,Mark 1:3
55689,QID 9892,"Where did John the Baptist baptize his followers, according to the book of Mark?",,,In the wilderness,In the temple,In the village,In the cities,2,Mark,1,4,Mark 1:4
55690,QID 9893,"In the book of Mark, what did John the Baptist preach?",,,The baptism of repentance,The gospel of Jesus,The laws of Moses,The codes of Pharisees,2,Mark,1,4,Mark 1:4
55691,QID 9894,"According to Mark, in what river did John the Baptist baptize people?",,,The Jordan River,The Nile River,The Euphrates River,The Tigris River,1,Mark,1,5,Mark 1:5
55692,QID 9895,"According to Mark, what was John the Baptist’s clothes made of?",,,Camel’s hair,Fig leaves,Leather,Goat hair,1,Mark,1,6,Mark 1:6
55693,QID 9896,"According to Mark, which of the following did John the Baptist eat?",,,Locust,Figs,Quail,Lamb,1,Mark,1,6,Mark 1:6
55694,QID 9897,"According to Mark, which of the following did John the Baptist eat?",,,Wild Honey,Apples,Lentils,Grapes,1,Mark,1,6,Mark 1:6
55695,QID 9898,"Who said: “There cometh one mightier than I after me, the latchet of whose shoes I am not worthy to stoop down and unloose”?",,,John the Baptist,Jesus,Peter,Luke,2,Mark,1,7,Mark 1:7
55696,QID 9899,Who said: “I indeed have baptized you with water: but he shall baptize you with the Holy Ghost”?,,,John the Baptist,Jesus,Matthew,Luke,2,Mark,1,8,Mark 1:8
55697,QID 9900,"According to Mark, where was Jesus baptized?",,,The Jordan River,The Euphrates River,The Tigris River,The Sea of Galilee,1,Mark,1,9,Mark 1:9
55698,QID 9901,"According to Mark, who baptized Jesus?",,,John the Baptist,Peter,Joseph,Apostle John,1,Mark,1,9,Mark 1:9
55699,QID 9902,"According to Mark, where did Jesus come from to be baptized?",,,Nazareth,Bethlehem,Jerusalem,Jericho,1,Mark,1,9,Mark 1:9
55700,QID 9903,"According to Mark, which of the following happened when Jesus was baptized?",,,The heavens opened,The earth shook,The graves opened,The sky was darkened,1,Mark,1,10,Mark 1:10
55701,QID 9904,"According to Mark, what did the spirit that descended on Jesus after his baptism look like?",,,A dove,A raven,A cloud,A pillar of fire,1,Mark,1,10,Mark 1:10
55702,QID 9905,"Finish this statement by God at the baptism of Jesus: “Thou art my beloved Son, in whom I am well…”",,,Pleased,Satisfied,Contented,Delighted,1,Mark,1,11,Mark 1:11
55703,QID 9906,"After his baptism, who drove Jesus into the wilderness?",,,The spirit,The Devil,John the Baptist,"His mother, Mary",2,Mark,1,12,Mark 1:12
55704,QID 9907,"According to Mark, how many days was Jesus in the wilderness being tempted?",,,40 days,120 days,3 days,7 days,1,Mark,1,13,Mark 1:13
55705,QID 9908,"In Mark, who tempted Jesus in the wilderness?",,,Satan,God,No one,Herod,1,Mark,1,13,Mark 1:13
55706,QID 9909,"Which of the following were with Jesus in the wilderness when he was tempted, according to Mark?",,,Wild beasts,His disciples,Roman soldiers,His parents,2,Mark,1,13,Mark 1:13
55707,QID 9910,"Who ministered to Jesus when he was tempted in the wilderness, according to Mark?",,,Angels,Wild beast,His disciples,His parents,2,Mark,1,13,Mark 1:13
55708,QID 9911,"In the book of Mark, where was John the Baptist when Jesus came to Galilee preaching the gospel?",,,In prison,In the wilderness,At the River Jordan,In the grave,2,Mark,1,13,Mark 1:13
55709,QID 9912,"According to the book of Mark, who preached this doctrine: “The time is fulfilled, and the kingdom of God is at hand: repent ye, and believe the gospel”?",,,Jesus,John the Baptist,Matthew,Cornelius,2,Mark,1,15,Mark 1:15
55710,QID 9913,"Where was Jesus when he first called Peter and Andrew, according to Mark?",,,The Sea of Galilee,The Jordan River,The Temple,Mount of Olives,2,Mark,1,16,Mark 1:16
55711,QID 9914,Who did the book of Mark describe as “fishers”?,,,Peter and Andrew,John and James,Peter and John,Andrew and James,2,Mark,1,16,Mark 1:16
55712,QID 9915,"What were Peter and Andrew doing when Jesus first called them, according to the book of Mark?",,,Casting a net,Preaching,Planting wheat,Offering a sacrifice,2,Mark,1,16,Mark 1:16
55713,QID 9916,"According to the book of Mark, who did Jesus tell: “Come ye after me, and I will make you to become fishers of men”?",,,Peter and Andrew,Mark and Luke,James and John,Judas and Bartholomew,1,Mark,1,17,Mark 1:17
55714,QID 9917,"Who, according to Mark, immediately left their fishing nets and followed Jesus when he called them?",,,Peter and Andrew,Matthew and Thomas,Judas and Philip,Bartholomew and James,2,Mark,1,18,Mark 1:18
55715,QID 9918,What two disciples did Jesus call while they were mending their fishing nets?,,,James and John,Judas and Peter,Simon and Andrew,Thomas and Simon,2,Mark,1,19,Mark 1:19
55716,QID 9919,"Who was the father of James and John, according to Mark?",,,Zebedee,Alphaeus,Zachariah,Matthias,2,Mark,1,20,Mark 1:20
55717,QID 9920,"Where was Jesus when he drove the unclean spirit out of a man on the Sabbath, according to the book of Mark?",,,In Capernaum,In Jerusalem,In Bethlehem,In Galilee,2,Mark,1,21,Mark 1:21
55718,QID 9921,"Who said to Jesus: “Let us alone; what have we to do with thee, thou Jesus of Nazareth? art thou come to destroy us? I know thee who thou art, the Holy One of God”?",,,A possessed man,Pontius Pilate,A possessed woman,Herod,2,Mark,1,23,Mark 1:23
55719,QID 9922,"Who rebuked a demon saying: “Hold thy peace, and come out of him”?",,,Jesus,Paul,Peter,John,1,Mark,1,25,Mark 1:25
55720,QID 9923,Which disciple’s mother-in-law did Jesus heal of a fever?,,,Peter,John,Philip,Judas,1,Mark,1,31,Mark 1:31
55721,QID 9924,What does the book of Mark say Jesus would not let the demons do?,,,Speak,Scream,Live,Reside,2,Mark,1,34,Mark 1:34
55722,QID 9925,"Why didn’t Jesus let demons speak, according to the book of Mark?",,,Because they new him,Because they hated him,Because he hated them,Because they spoke poorly,3,Mark,1,34,Mark 1:34
55723,QID 9926,"According to Mark, who said to Jesus: “If thou wilt, thou canst make me clean”?",,,The man with leprosy,The man with the unclean spirit,The woman with leprosy,The woman with the issue of blood,2,Mark,1,40,Mark 1:40
55724,QID 9927,"According to Mark, who questioned Jesus’ power to forgive sins by thinking: “Why doth this man thus speak blasphemies? Who can forgive sins but God only?”",,,Scribes,Pilate,Judas,Pharisees,2,Mark,2,7,Mark 2:7
55725,QID 9928,"According to Mark, to whom did Jesus say: “I say unto thee, Arise, and take up thy bed, and go thy way into thine house”?",,,The man with palsy,The woman with the issue of blood,The man with leprosy,The woman with leprosy,2,Mark,2,11,Mark 2:11
55726,QID 9929,"According to Mark, which disciple was the son of Alphaeus?",,,Matthew,James,Andrew,Judas,3,Mark,2,14,Mark 2:14
55727,QID 9930,"According to Mark, who asked this question about Jesus: “How is it that he eateth and drinketh with publicans and sinners?",,,Scribes and Pharisees,Sadducees and priests,Publicans and sinners,Judas Iscariot,3,Mark,2,16,Mark 2:16
55728,QID 9931,"According to Mark, who confronted Jesus after his disciples picked corn on the Sabbath, saying: “Behold, why do they on the Sabbath day that which is not lawful?”",,,Pharisees,Scribes,Sadducees,Roman officials,2,Mark,2,24,Mark 2:24
55729,QID 9932,"According to Mark, who did Jesus say the Sabbath was made for?",,,Man,God,No one,The priests,2,Mark,2,27,Mark 2:27
55730,QID 9933,"According to Mark, what did unclean spirits do when they saw Jesus?",,,Fell before him,Ignored him,Taunted him,Refused to obey him,2,Mark,3,11,Mark 3:11
55731,QID 9934,"According to Mark, what did unclean spirits do when they saw Jesus?",,,Call him the Son of God,Pretended they didn’t know him,Mocked him,Refused to obey him,2,Mark,3,11,Mark 3:11
55732,QID 9935,"According to Mark, what surname did Jesus give his disciple Simon?",,,Peter,Luke,John,Simon,1,Mark,3,16,Mark 3:16
55733,QID 9936,"According to Mark, what surname did Jesus give the brothers James and John?",,,Sons of thunder,Sons of passion,Sons of the Resurrection,Sons of the gospel,1,Mark,3,17,Mark 3:17
55734,QID 9937,"According to Mark, what does Boanerges, the surname Jesus gave his disciples James and John, mean?",,,Sons of Thunder,Sons of the Light,Sons of the Resurrection,Sons of the Father,2,Mark,3,17,Mark 3:17
55735,QID 9938,"According to Mark, who did Jesus tell: “How can Satan cast out Satan?”",,,Scribes,Sadducees,Herodians,Pharisees,1,Mark,3,23,Mark 3:23
55736,QID 9939,"In the Parable of the Sower, what happened to the seeds that fell by the way, according to Mark?",,,The birds devoured them,They sprang up quickly,They grew slowly,They bore much fruit,1,Mark,4,4,Mark 4:4
55737,QID 9940,"In the Parable of the Sower, what happened to the seeds that fell on stony ground, according to Mark?",,,They quickly sprang up and withered,"They grew slowly, but steadily",The birds devoured them,The bore much fruit,1,Mark,4,6,Mark 4:6
55738,QID 9941,"In the Parable of the Sower, what happened to the seeds that fell among thorns, according to Mark?",,,The thorns choked them,"They grew slowly, but steadily",The birds devoured them,The bore much fruit,1,Mark,4,7,Mark 4:7
55739,QID 9942,"In the Parable of the Sower, the seed that fell on good ground increased by how many fold, according to the book of Mark?",,,"30, 60 and 100","10, 20 and 50","20, 40 and 60","1, 2 and 10",3,Mark,4,8,Mark 4:8
55740,QID 9943,"In the Parable of the Sower, how did Jesus say seeds sown on stony ground are received, according to Mark?",,,With Gladness,With indifference,With callousness,With dissatisfaction,2,Mark,4,16,Mark 4:16
55741,QID 9944,Mark states the man who lived in the tombs could not be bound with what?,,,Chains,Rope,Cords,Power,2,Mark,5,3,Mark 5:3
55742,QID 9945,"According to Mark, who did King Herod think Jesus was?",,,John the Baptist,A prophet,A good man,A false prophet,2,Mark,6,16,Mark 6:16
55743,QID 9946,"According to Mark, who asked King Herod for John the Baptist’s head?",,,Herodias’ daughter,Judas,Cornelius,Herodias,1,Mark,6,24,Mark 6:24
55744,QID 9947,"According to Mark, what did the blind man see when Jesus first healed him?",,,Men as trees walking,Everything clearly,Everything,Men walking,2,Mark,8,24,Mark 8:24
55745,QID 9948,"According to Mark, who said Eloi, Eloi, lama sabachthani?",,,Jesus,The woman with the issue of blood,The man with the unclean spirit,Jarius,1,Mark,15,34,Mark 15:34
55746,QID 9949,"In Mark, which of these women visited Jesus’ tomb to anoint his body with sweet spices?",,,Mary Magdalene,Martha,Lois,Eunice,1,Mark,16,1,Mark 16:1
55747,QID 9950,"In Mark, which of these women visited Jesus’ tomb to anoint his body with sweet spices?",,,Mary the mother of James,Elisabeth,Deliah,Rahab,2,Mark,16,1,Mark 16:1
55748,QID 9951,"In Mark, which of these women visited Jesus’ tomb to anoint his body with sweet spices?",,,Salome,Eunice,Lois,Martha,3,Mark,16,1,Mark 16:1
55749,QID 9952,"According to Matthew, during what Jewish holiday did Jesus tell his disciples he would be betrayed and crucified?",,,Passover,Purim,Yom Kippur,Rosh Hashanah,1,Matthew,26,2,Matthew 26:2
55750,QID 9953,"According to Matthew, when Jesus revealed his impending betrayal and crucifixion, how many days away did he tell his disciples it was?",,,2,3,4,7,3,Matthew,26,2,Matthew 26:2
55751,QID 9954,"According to Matthew, who was the high priest that plotted to kill Jesus?",,,Caiaphas,Eli,Amariah,Hilkiah,1,Matthew,26,3,Matthew 26:3
55752,QID 9955,Which of these groups does the book of Matthew specifically say gathered with the high priest to plot against Jesus?,,,Chief priests,Colossians,Herodians,Samaritans,1,Matthew,26,3,Matthew 26:3
55753,QID 9956,Which of these groups does the book of Matthew specifically say gathered with the high priest to plot against Jesus?,,,Scribes,Sadducees,Herodians,Ephesians,1,Matthew,26,3,Matthew 26:3
55754,QID 9957,Which of these groups does the book of Matthew specifically say gathered with the high priest to plot against Jesus?,,,Elders,Sadducees,Herodians,Greeks,2,Matthew,26,3,Matthew 26:3
55755,QID 9958,"In Matthew, where did the Jewish leaders who plotted to arrest and kill Jesus gather?",,,The chief priest’s palace,At the temple,Herod’s palace,Pilate’s home,2,Matthew,26,3,Matthew 26:3
55756,QID 9959,"According to Matthew, how did the Jewish leaders plan to arrest and kill Jesus?",,,By subtlety,By open attack,In an ambush,By an assassin,2,Matthew,26,4,Matthew 26:4
55757,QID 9960,"According to Matthew, what did the Jewish leaders plan to do to Jesus?",,,Kill him,Imprison him,Banish him,Whip him,1,Matthew,26,4,Matthew 26:4
55758,QID 9961,"According to Matthew, where was Jesus when a woman with an alabaster box anointed him with ointment?",,,Bethany,Bethlehem,Capernaum,Jerusalem,3,Matthew,26,6,Matthew 26:6
55759,QID 9962,"According to Matthew, in whose home was Jesus when a woman with an alabaster box anointed him with ointment?",,,Simon the leper,Nicodemus,Simon Peter,Matthew,2,Matthew,26,6,Matthew 26:6
55760,QID 9963,"According to Matthew, what did the woman with the alabaster box pour on Jesus’ head?",,,Expensive ointment,Holy water,Wine,Her tears,1,Matthew,26,7,Matthew 26:7
55761,QID 9964,"According to Matthew, what was Jesus doing when the woman with the alabaster box anointed his head?",,,Eating,Sleeping,Preaching,Praying,2,Matthew,26,7,Matthew 26:7
55762,QID 9965,"According to Matthew, what did the disciples think when the women with the alabaster box poured expensive ointment on the head of Jesus?",,,It was a waste of money,Jesus was getting arrogant,The woman was likely a sinner,Why did Jesus let her touch him,1,Matthew,26,8,Matthew 26:8
55763,QID 9966,"In Matthew, who said of the ointment poured on Jesus: “this ointment might have been sold for much, and given to the poor”?",,,His disciples,Jesus,Simon the Leper,Herod,2,Matthew,26,9,Matthew 26:9
55764,QID 9967,"In Matthew, of whom was Jesus speaking when he said: “Why trouble ye the woman? for she hath wrought a good work upon me”?",,,The woman with the alabaster box,The woman caught in adultery,Mary Magdalene,"Martha, sister of Lazarus",2,Matthew,26,10,Matthew 26:10
55765,QID 9968,To whom were these words said: “Why trouble ye the woman? for she hath wrought a good work upon me”?,,,Jesus’ disciples,The Pharisees,The chief priests,The scribes,3,Matthew,26,10,Matthew 26:10
55766,QID 9969,"In Matthew, who did Jesus tell his disciples they would always have?",,,The poor,The rich,Him,Each other,2,Matthew,26,11,Matthew 26:11
55767,QID 9970,"In Matthew, who or what did Jesus specifically tell his disciple they wouldn’t always have with them?",,,Him,The poor,The law,The scriptures,2,Matthew,26,11,Matthew 26:11
55768,QID 9971,"In Matthew, why did Jesus say the woman with the alabaster box poured the ointment over him?",,,For his burial,For his glorification,For his anointing,For his relaxation,2,Matthew,26,12,Matthew 26:12
55769,QID 9972,"Of whom did Jesus say in Matthew: “Verily I say unto you, Wheresoever this gospel shall be preached in the whole world, there shall also this, that this woman hath done, be told for a memorial of her”?",,,The woman with the alabaster box,The woman with the issue of blood,His mother Mary,Rahab the prostitute in Jericho,2,Matthew,26,13,Matthew 26:13
55770,QID 9973,"In Matthew, who went to the chief priests to betray Jesus?",,,Judas,Peter,John,Nicodemus,1,Matthew,26,14,Matthew 26:14
55771,QID 9974,"In Matthew, who asked the chief priests “what will ye give me” if I deliver Jesus to you?",,,Judas,Mark,Paul,Herod,1,Matthew,26,15,Matthew 26:15
55772,QID 9975,"In Matthew, how much money did the chief priests agree to pay the disciple who betrayed Jesus?",,,30 pieces of silver,5 pieces of silver,10 pieces of silver,50 pieces of silver,1,Matthew,26,15,Matthew 26:15
55773,QID 9976,"According to Matthew, how many disciples were with Jesus when he sat for his last Passover meal?",,,12,10,11,8,1,Matthew,26,20,Matthew 26:20
55774,QID 9977,"According to Matthew, what did Jesus tell his disciples as they sat at the Passover table that one of them would do?",,,Betray him,Rescue him,Attempt to hide him,Die for him,1,Matthew,26,21,Matthew 26:21
55775,QID 9978,"In Matthew, what question did the disciples ask Jesus when he said one of them would betray him?",,,Is it I?,Who is it?,Are you sure?,Why would you say that?,2,Matthew,26,22,Matthew 26:22
55776,QID 9979,"In Matthew, what did Jesus say the disciple who dipped his hand in his dish during the Passover meal would do?",,,Betray him,Support him,Die for him,Deny him,1,Matthew,26,23,Matthew 26:23
55777,QID 9980,"In Matthew, what specifically did Jesus say regarding the man who betrays him?",,,Woe unto him,Blessed is he,He hath no hope,He is envious,1,Matthew,26,24,Matthew 26:24
55778,QID 9981,"In Matthew, who is Jesus talking about when he says: “it had been good for that man if he had not been born”?",,,The man who betrays him,The man who kills infants,The man who killed John the Baptist,The man who blasphemes God,1,Matthew,26,24,Matthew 26:24
55779,QID 9982,"In Matthew, what question did Judas ask after Jesus said one of his disciples would betray him?",,,"Master, is it I?","Rabbi, who is it?","Master, are you sure?",Why wouldst thou say that?,2,Matthew,26,25,Matthew 26:25
55780,QID 9983,"In Matthew, to which disciple did Jesus say “Thou hast said,” when asked if that disciple was the betrayer?",,,Judas,Peter,James,Andrew,1,Matthew,26,25,Matthew 26:25
55781,QID 9984,"In Matthew, what did Jesus tell his disciples that the Passover bread at the last supper represented?",,,His body,His blood,His faith,His spirit,1,Matthew,26,26,Matthew 26:26
55782,QID 9985,"In Matthew, what did Jesus do with the Passover bread at the last supper before his death?",,,Broke and blessed it,Criticized it,Warned of the leaven,Refused to touch it,1,Matthew,26,26,Matthew 26:26
55783,QID 9986,"Who gave his disciples bread and said: “Take, eat; this is my body”?",,,Jesus,John the Baptist,Abraham,Moses,1,Matthew,26,26,Matthew 26:26
55784,QID 9987,"In Matthew, what did Jesus tell his disciples that the Passover wine at the last supper represented?",,,His blood,His body,His spirit,His faith,1,Matthew,26,28,Matthew 26:28
55785,QID 9988,"In Matthew, what did Jesus say his blood was shed for?",,,The remission of sins,The punishment of man,The omission of sin,The commission of sin,1,Matthew,26,28,Matthew 26:28
55786,QID 9989,"In Matthew, what did Jesus tell his disciples he wouldn’t drink again until they were together in his father’s kingdom?",,,Wine,Water,Fruit juice,Strong drink,2,Matthew,26,29,Matthew 26:29
55787,QID 9990,"According to Matthew, where did Jesus and his disciples go after the last Passover meal?",,,To the Mount of Olives,To the temple,To Bethlehem,To Calvary,2,Matthew,26,30,Matthew 26:30
55788,QID 9991,"In Matthew, what did Jesus and his disciples do before going to the Mount of Olives on the night of Passover?",,,Sing a hymn,Pray for Judas,Discuss the Pharisees,Condemn Herod,2,Matthew,26,30,Matthew 26:30
55789,QID 9992,"In Matthew, what did Jesus say some of his disciples would be on the night of his betrayal?",,,Offended because of him,Excited at coming events,Willing to die for him,Constantly at his side,3,Matthew,26,31,Matthew 26:31
55790,QID 9993,"Where did Jesus tell his disciples he would go after his resurrection, according to Matthew?",,,Galilee,Capernaum,Bethlehem,Jerusalem,2,Matthew,26,32,Matthew 26:32
55791,QID 9994,"On the night of his betrayal, which disciple told Jesus he would not be offended because of him, according to Matthew?",,,Peter,Judas,John,Mark,2,Matthew,26,33,Matthew 26:33
55792,QID 9995,"On the night of his betrayal, who did Jesus say would deny him several times before the cock crowed, according to Matthew?",,,Peter,Judas,John,James,1,Matthew,26,34,Matthew 26:34
55793,QID 9996,"In Matthew, how many times did Jesus say Peter would deny him before the cock crowed?",,,3,1,0,5,1,Matthew,26,34,Matthew 26:34
55794,QID 9997,"In Matthew, on the night Jesus was betrayed who told him: “Though I should die with thee, yet will I not deny thee”?",,,Peter,Judas,James,John,2,Matthew,26,35,Matthew 26:35
55795,QID 9998,"In addition to Peter, who else said they would die before denying Christ, according to Matthew?",,,All the disciples,John,Levi,Andrew,2,Matthew,26,35,Matthew 26:35
55796,QID 9999,"In Matthew, where did Jesus go to pray on the night of his betrayal?",,,Gethsemane,The temple,The wilderness,The Jordan River,1,Matthew,26,36,Matthew 26:36
55797,QID 10000,"On the night of his betrayal, how many disciples did Jesus take with him when he went off to pray?",,,3,5,7,11,2,Matthew,26,37,Matthew 26:37
55798,QID 10001,"In Matthew, which of these disciples did Jesus take when he went to pray in the Garden of Gethsemane on the night of his arrest?",,,Peter,Nathaniel,Andrew,Philip,2,Matthew,26,37,Matthew 26:37
55799,QID 10002,"In Matthew, which of these disciples did Jesus take when he went to pray in the Garden of Gethsemane on the night of his arrest?",,,James,Nathaniel,Bartholomew,Philip,2,Matthew,26,37,Matthew 26:37
55800,QID 10003,"In Matthew, which of these disciples did Jesus take when he went to pray in the Garden of Gethsemane on the night of his arrest?",,,John,Nathaniel,Andrew,Philip,2,Matthew,26,37,Matthew 26:37
55801,QID 10004,"According to Matthew, what did Jesus say about his soul on the night of his betrayal?",,,It was exceeding sorrowful,It was exceeding troubled,It was light and happy,It was weighted with concern,2,Matthew,26,38,Matthew 26:38
55802,QID 10005,"In Matthew, what did Jesus ask three of his disciples to do with him the night of his betrayal?",,,Watch,Tell stories,Heal the sick,Read scriptures,2,Matthew,26,38,Matthew 26:38
55803,QID 10006,"In the garden of Gethsemane, what did Jesus ask God to do, according to Matthew?",,,Let this cup pass from me,Let me drink gladly of this cup,Let another die in my stead,Let me wake up from this dream,2,Matthew,26,39,Matthew 26:39
55804,QID 10007,"On the night of his betrayal, whose will did Jesus say should be done, according to Matthew?",,,God,His own,The apostles,The angels,1,Matthew,26,39,Matthew 26:39
55805,QID 10008,"In Matthew, what were his disciples doing when Jesus came to them after praying in the garden of Gethsemane?",,,Sleeping,Arguing,Drinking,Singing,1,Matthew,26,40,Matthew 26:40
55806,QID 10009,"According to Matthew, which disciple did Jesus tell: “What, could ye not watch with me one hour?”",,,Peter,John,James,Judas,2,Matthew,26,40,Matthew 26:40
55807,QID 10010,"According to Matthew, who or what did Jesus tell his disciples they should watch and pray to avoid?",,,Falling into temptation,Predators,Losing possessions,Scribes and Pharisees,2,Matthew,26,41,Matthew 26:41
55808,QID 10011,"Who said these words: “the spirit indeed is willing, but the flesh is weak”?",,,Jesus,Paul,Jacob,Solomon,1,Matthew,26,41,Matthew 26:41
55809,QID 10012,"Who prayed this prayer: “O my Father, if this cup may not pass away from me, except I drink it, thy will be done”?",,,Jesus,Joseph,Isaac,Jonathon,1,Matthew,26,42,Matthew 26:42
55810,QID 10013,"What were the disciples doing in the Garden of Gethsemane when Jesus came back a second time from praying, according to Matthew?",,,Sleeping,Arguing,Gambling,Singing,2,Matthew,26,43,Matthew 26:43
55811,QID 10014,"In Matthew, how many times did Jesus leave his disciples to pray in the Garden of Gethsemane on the night he was betrayed?",,,3,2,4,1,2,Matthew,26,44,Matthew 26:44
55812,QID 10015,"When Jesus returned a third time from praying in the Garden of Gethsemane, what did he tell his disciples to do, according to Matthew?",,,Sleep,Wake up,Hide,Run,2,Matthew,26,45,Matthew 26:45
55813,QID 10016,"When Jesus returned a third time from praying in the Garden of Gethsemane, what did he say was at hand?",,,The hour of his betrayal,The hour of his glory,The midnight hour,The end of his ministry,2,Matthew,26,45,Matthew 26:45
55814,QID 10017,"In Matthew, into whose hands did Jesus say he was being betrayed?",,,Sinners,The godly,Gentiles,The uncircumcised,1,Matthew,26,45,Matthew 26:45
55815,QID 10018,"Who said these words: “Rise, let us be going: behold, he is at hand that doth betray me”?",,,Jesus,Samson,David,Saul,1,Matthew,26,46,Matthew 26:46
55816,QID 10019,"According to Matthew, what happened while Jesus spoke these words: “behold, he is at hand that doth betray me”?",,,Judas appeared,Peter denied him,John pulled out his sword,Nothing,2,Matthew,26,47,Matthew 26:47
55817,QID 10020,"According to Matthew, who was with Judas when he came to betray Jesus?",,,A multitude,Roman soldiers,Herod’s soldiers,Syrian mercenaries,2,Matthew,26,47,Matthew 26:47
55818,QID 10021,"According to Matthew, with what was the crowd who came to arrest Jesus armed?",,,Swords,Clubs,Spears,Bows,2,Matthew,26,47,Matthew 26:47
55819,QID 10022,"According to Matthew, with what was the crowd who came to arrest Jesus armed?",,,Staves,Clubs,Spears,Bows,2,Matthew,26,47,Matthew 26:47
55820,QID 10023,"According to Matthew, how did Judas tell the chief priests he would identify Jesus?",,,With a kiss,With a hug,With a handshake,With a look,1,Matthew,26,48,Matthew 26:48
55821,QID 10024,"Who said: “Whomsoever I shall kiss, that same is he: hold him fast”?",,,Judas,Delilah,Jezebel,Potiphar’s wife,2,Matthew,26,48,Matthew 26:48
55822,QID 10025,"How did Judas greet Jesus the night he betrayed him, according to Matthew?",,,Hail master,Rabbi,Hail teacher,Hail Jesus the Christ,2,Matthew,26,49,Matthew 26:49
55823,QID 10026,"How did Judas greet Jesus the night he betrayed him, according to Matthew?",,,With a kiss,With a hug,With a handshake,With a tap,1,Matthew,26,49,Matthew 26:49
55824,QID 10027,"In Matthew, to whom did Jesus say: “Friend, wherefore art thou come?”",,,Judas,Peter,The palsied man,Jairus,3,Matthew,26,50,Matthew 26:50
55825,QID 10028,"What did the multitude do to Jesus in the Garden of Gethsemane on the night of his betrayal, according to Matthew?",,,Laid hands on him,Beat Him,Stripped him of his robe,Protected him,1,Matthew,26,50,Matthew 26:50
